Sum Quantity,,,
MaterialKey,MaterialName,Lot,Total
41000305,GRAN MD 2 6 65-75 SE GR,3TRI301020,0
41000305,GRAN MD 2 6 65-75 SE GR,3TRI301120,0
41000305,GRAN MD 2 6 65-75 SE GR,3TRI310321,0
41000305,GRAN MD 2 6 65-75 SE GR,3TRI310720,0
41000305,GRAN MD 2 6 65-75 SE GR,3TRI310820,0
41000305,GRAN MD 2 6 65-75 SE GR,3TRI311020,0
41000305,GRAN MD 2 6 65-75 SE GR,GOLIVE,0
41000305,GRAN MD 2 6 65-75 SE GR,Teste3006,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI010221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI010321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI010421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI010521,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI010720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI010820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI010920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI011020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI011220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI020221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI020321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI020421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI020720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI020920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI021020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI021120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI021220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI030221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI030321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI030421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI030521,2273
41000306,GRAN AD 0 1 150-400 HU GR,3TRI030720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI030820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI030920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI031020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI031120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI031220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI040121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI040221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI040321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI040521,8518
41000306,GRAN AD 0 1 150-400 HU GR,3TRI040720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI040820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI040920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI041120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI041220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI050121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI050221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI050321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI050421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI050521,7163
41000306,GRAN AD 0 1 150-400 HU GR,3TRI050820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI050920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI051120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI051220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI060121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI060221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI060321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI060421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI060521,8970
41000306,GRAN AD 0 1 150-400 HU GR,3TRI060720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI060820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI061020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI061120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI070121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI070421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI070521,3880
41000306,GRAN AD 0 1 150-400 HU GR,3TRI070720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI070820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI070920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI071020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI071120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI071220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI080121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI080221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI080321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI080421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI080720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI080820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI080920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI081020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI081120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI081220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI090121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI090221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI090321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI090421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI090720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI090920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI091020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI091120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI091220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI100121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI100221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI100321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI100421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI100521,4422
41000306,GRAN AD 0 1 150-400 HU GR,3TRI100720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI100920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI101020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI101120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI101220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI110121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI110221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI110321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI110521,4575
41000306,GRAN AD 0 1 150-400 HU GR,3TRI110720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI110920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI111020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI111120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI111220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI120121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI120221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI120321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI120521,6470
41000306,GRAN AD 0 1 150-400 HU GR,3TRI120920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI121020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI121120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI121220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI130121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI130221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI130321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI130421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI130521,3690
41000306,GRAN AD 0 1 150-400 HU GR,3TRI130720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI131020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI131120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI140121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI140221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI140421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI140521,3918
41000306,GRAN AD 0 1 150-400 HU GR,3TRI140720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI140920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI141020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI141120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI141220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI150121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI150221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI150321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI150421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI150521,3613
41000306,GRAN AD 0 1 150-400 HU GR,3TRI150720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI150920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI151020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI151120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI151220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI160121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI160221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI160321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI160421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI160720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI160920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI161020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI161120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI161220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI170121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI170221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI170321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI170421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI170720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI170920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI171020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI171120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI171220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI180121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI180221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI180321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI180720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI180920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI181120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI181220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI190121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI190221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI190321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI190421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI190920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI191020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI191120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI191220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI200121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI200221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI200421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI200720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI201020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI201120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI201220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI210121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI210421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI210720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI210920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI211020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI211120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI211220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI220121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI220221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI220321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI220720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI220920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI221020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI221220,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI230121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI230221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI230321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI230720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI230920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI231020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI231120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI240221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI240321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI240720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI240820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI240920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI241020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI241120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI250121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI250221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI250321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI250720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI250820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI250920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI251120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI260121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI260221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI260321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI260421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI260820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI260920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI261020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI261120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI270121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI270221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI270321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI270421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI270720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI270820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI271020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI271120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI280121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI280221,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI280421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI280720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI280820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI280920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI281020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI281120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI290121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI290321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI290421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI290720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI290820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI290920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI291020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI300121,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI300321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI300421,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI300720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI300820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI300920,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI301020,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI301120,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI310321,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI310720,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI310820,0
41000306,GRAN AD 0 1 150-400 HU GR,3TRI311020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI010221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI010321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI010421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI010521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI010720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI010820,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI010920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI011020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI011220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI020221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI020321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI020421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI020521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI020720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI020920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI021020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI021120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI021220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI030221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI030321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI030421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI030521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI030720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI030820,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI030920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI031020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI031120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI031220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI040121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI040221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI040321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI040521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI040720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI040820,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI040920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI041120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI041220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI050121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI050221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI050321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI050421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI050521,1
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI050820,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI050920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI051120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI051220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI060121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI060221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI060321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI060421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI060521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI060720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI060820,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI061020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI061120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI061220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI070421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI070521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI070720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI070820,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI070920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI071020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI071120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI071220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080820,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI080920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI081020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI081220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI090121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI090221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI090321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI090421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI090720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI090920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI091020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI091120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI091220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI100221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI100321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI100421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI100521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI100720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI100920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI101020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI101120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI101220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI110121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI110221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI110321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI110421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI110521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI110720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI110920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI111120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI111220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI120121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI120221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI120321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI120421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI120521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI120920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI121020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI121120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI121220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI130121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI130221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI130321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI130421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI130521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI130720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI131020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI131120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI140121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI140321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI140421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI140521,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI140720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI140920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI141020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI141120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI141220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI150121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI150221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI150321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI150421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI150521,3914
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI150720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI150920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI151020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI151220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI160121,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI160221,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI160321,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI160421,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI160521,769
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI160720,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI160920,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI161020,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI161120,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI161220,0
41000307,"GRAN BD 0,5 1 58-62 HU GR",1TRI170221,0
